´Žèurl,pick,team,year,player,pos,pos_cat,college,weight,weight_normalized,height_inches,height_normalized,forty,forty_normalized,vertical,vertical_normalized,bench,bench_normalized,broad,broad_normalized,threecone,threecone_normalized,shuttle,shuttle_normalized,defense_ast_tackles,defense_fum_forced,defense_fum_rec,defense_fum_tds,defense_fum_yds,defense_games,defense_int,defense_int_td,defense_int_yards,defense_loss_tackles,defense_pd,defense_sacks,defense_seasons,defense_solo_tackes,defense_tackles,passing_attempts,passing_comp_pct,passing_completions,passing_games,passing_pass_ints,passing_pass_tds,passing_pass_yards,passing_seasons,rushing_games,rushing_rec_td,rushing_rec_yards,rushing_receptions,rushing_rush_att,rushing_rush_td,rushing_rush_yds,rushing_scrim_plays,rushing_scrim_tds,rushing_scrim_yds,rushing_seasons,receiving_games,receiving_rec_td,receiving_rec_yards,receiving_receptions,receiving_rush_att,receiving_rush_td,receiving_rush_yds,receiving_scrim_plays,receiving_scrim_tds,receiving_scrim_yds,receiving_seasons,num_missing_vals
https://www.sports-reference.com/cfb/players/ryan-wolfe-1.html,300,Not Drafted,2010,Ryan Wolfe,WR,WR,UNLV,205,5.708305308,73,6.538461538,4.65,3.175363725,NA,NA,13,4.52173913,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,3495,283,35,1,235,318,16,3730,4,4
https://www.sports-reference.com/cfb/players/ryne-robinson-1.html,118,Carolina Panthers,2007,Ryne Robinson,WR,WR,Miami (OH),179,2.771882623,69,3.769230769,4.47,6.317943744,35,5.263157895,NA,NA,123,6.326751836,6.71,7.690265487,4.21,6.25,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,22,3697,258,25,0,122,283,22,3819,4,1
https://www.sports-reference.com/cfb/players/ryon-bingham-1.html,204,Los Angeles Chargers,2004,Ryon Bingham,DT,DL,Nebraska,303,5.632352941,75,5,5.09,5.292307692,30,4.976744186,33,6.108108108,109,4.980769231,7.44,6.895,4.38,6.846715328,0,0,1,0,3,11,0,0,0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/ryquell-armstead-1.html,140,Jacksonville Jaguars,2019,Ryquell Armstead,RB,RB,Temple,220,5.14159292,71,5.5,4.45,7.576612386,30,3.314285714,22,6.100017,114,4.405405405,7.02,6.533076524,4.29,5.893203883,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,46,0,175,29,573,34,2812,602,34,2987,4,0,0,0,0,0,0,0,0,0,0,0,0
,,NFL,,S Average,S,S,Average,207.2636163,5.199480135,72.26143791,5.261437908,4.562638889,5.618303571,35.50997218,5.066796406,16.91715041,4.921561769,120.3168039,5.026613668,7.007259259,6.308905852,4.202636996,5.834310878,28.17,0.67,0.44,0.15,4.27,35.01,6.02,0.66,81.57,4.9,8.01,0.83,3.12,70.4,98.59,2.02,0.47,1.06,0.1,0.07,0.1,14.39,0.01,0.8,0.02,3.55,0.43,3.04,0.09,14.59,3.47,0.11,18.14,0.08,0.75,0.09,15.37,1.23,0.08,0,0.52,1.32,0.1,15.89,0.07,1.37
https://www.sports-reference.com/cfb/players/sabby-piscitelli-1.html,64,Tampa Bay Buccaneers,2007,Sabby Piscitelli,S,S,Oregon State,224,8.096167493,75,8,4.47,7.107142857,34.5,4.519876774,19,5.745187808,122,5.500014063,6.84,7.458015267,3.9,8.965398322,38,0,0,0,0,50,15,1,143,6.0,0,1,4,86.0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sage-rosenfels-1.html,109,Washington Redskins,2001,Sage Rosenfels,QB,QB,Iowa State,228,6.062579103,76,7,4.74,6.346172888,34,7.081081081,NA,NA,107,4.09375,7.07,6.427208184,4.29,5.846153846,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,587,179,306,30,26,18,4164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/saivion-smith-2.html,300,Not Drafted,2019,Saivion Smith,CB,CB,Alabama,199,6.264150943,73,7,NA,NA,33,3.25,11,4.24,121,4.774205723,7.09,4.024590164,4.37,3.434521708,24,1,0,0,0,14,3,1,71,0.5,5,0,1,36.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/salesi-uhatafe-1.html,300,Not Drafted,2018,Salesi Uhatafe,OG,OL,Utah,310,5.45946355,77,5.5,5.4,4.332808593,28,5.378378378,NA,NA,109,7.30000675,7.7,6.367251039,4.9,4.29952496,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sam-acho-1.html,300,Not Drafted,2011,Sam Acho,OLB,LB,Texas,262,8.92001584,74,6,4.67,6.374496458,33.5,5.628571429,23,5.333349383,112,4.085714286,6.69,9.618611747,4.32,5.206521739,44,8,0,0,0,49,0,0,0,32.5,8,21,4,93.0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sam-aiken-1.html,127,Buffalo Bills,2003,Sam Aiken,WR,WR,North Carolina,209,6.160062644,74,7.230769231,4.59,4.222890398,39.5,7.394736842,NA,NA,121,5.794076652,7.22,3.628318584,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,15,2195,146,7,0,33,153,15,2228,4,2
https://www.sports-reference.com/cfb/players/sam-barrington-1.html,232,Green Bay Packers,2013,Sam Barrington,ILB,LB,South Florida,246,6.04001008,73,5,4.91,3.374079733,32.5,5.114285714,22,5.000014815,117,5.371428571,NA,NA,NA,NA,107,4,0,0,0,38,1,1,30,21.5,7,6.5,4,151.0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/sam-bradford-1.html,1,Los Angeles Rams,2010,Sam Bradford,QB,QB,Oklahoma,236,7.187596681,76,7,4.79,5.900584216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,893,193.9,604,31,16,88,8403,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
https://www.sports-reference.com/cfb/players/sam-brandon-1.html,131,Denver Broncos,2002,Sam Brandon,S,S,UNLV,199,3.769236095,74,7,4.66,4.053571429,36.5,5.602915782,NA,NA,127,6.906268457,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,122,12,0,0,0,12,1,122,3,3
https://www.sports-reference.com/cfb/players/sam-darnold-1.html,3,New York Jets,2018,Sam Darnold,QB,QB,USC,221,5.078188722,75,6,4.85,5.36587781,26.5,3.432432432,NA,NA,105,3.53125,6.96,7.182991068,4.4,4.758241758,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,846,130.3,549,27,22,57,7229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sam-hubbard-1.html,77,Cincinnati Bengals,2018,Sam Hubbard,DE,DL,Ohio State,270,3.448529412,77,7,NA,NA,35,7.069767442,NA,NA,116,6.192307692,6.84,9.595,4.32,7.240875912,52,3,1,0,0,39,1,0,0,30.0,3,17,3,64.0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/sam-keller-1.html,300,Not Drafted,2008,Sam Keller,QB,QB,Nebraska,241,7.890732668,76,7,4.99,4.118229528,24,2.216216216,NA,NA,107,4.09375,7.07,6.427208184,4.35,5.252747253,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,703,234.5,425,29,21,40,5440,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sam-maxwell-1.html,300,Not Drafted,2010,Sam Maxwell,OLB,LB,Kentucky,246,6.04001008,74,6,4.98,2.498958189,33,5.371428571,NA,NA,108,3.057142857,7.37,4.431731503,4.52,3.25,59,1,0,0,0,47,7,1,92,14.0,1,2.5,4,79.0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sam-montgomery-1.html,95,Houston Texans,2013,Sam Montgomery,DE,DL,LSU,262,2.919117647,75,5,4.81,7.230769231,34.5,6.860465116,NA,NA,114,5.846153846,7.18,8.065,4.51,5.99270073,57,3,0,0,0,19,0,0,0,32.5,2,19,3,47.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sam-olajubutu-1.html,300,Not Drafted,2007,Sam Olajubutu,OLB,LB,Arkansas,227,2.62000324,69,1,4.77,5.124322823,34.5,6.142857143,24,5.666683951,118,5.628571429,7.33,4.736842105,4.34,5.010869565,63,3,0,0,0,36,2,0,22,23.5,3,7,3,122.0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sam-rogers-1.html,206,Los Angeles Rams,2017,Sam Rogers,FB,RB,Virginia Tech,231,6.017699115,70,4.6,4.93,2.037440698,32,4.342857143,19,5.200014,114,4.405405405,7.27,4.866286392,4.34,5.45631068,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,50,7,802,72,165,4,692,237,11,1494,4,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sam-tevi-1.html,190,Los Angeles Chargers,2017,Sam Tevi,OT,OL,Utah,311,5.540544558,77,5.5,5.27,5.416242245,26,4.405405405,15,2.687505273,107,6.850007875,7.84,5.608169167,4.6,6.549712476,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sam-wilder-1.html,300,Not Drafted,2005,Sam Wilder,OT,OL,Colorado,298,4.486491454,77,5.5,5.31,5.082878044,26.5,4.648648649,23,4.937512305,102,5.725010687,7.43,7.83119465,4.5,7.299774981,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sam-young-1.html,300,Not Drafted,2010,Sam Young,OT,OL,Notre Dame,316,5.945949598,80,8.2,5.2,5.999629595,29.5,6.108108108,29,6.625017578,104,6.175009562,7.73,6.204590638,4.87,4.524543712,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/samaje-perine-1.html,114,Washington Redskins,2017,Samaje Perine,RB,RB,Oklahoma,233,6.17699115,71,5.5,4.65,5.268624183,33,4.857142857,30,8.500025,116,4.891891892,7.26,4.932957997,4.37,5.194174757,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,36,2,321,40,685,49,4122,725,51,4443,3,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/samie-parker-1.html,105,Kansas City Chiefs,2004,Samie Parker,WR,WR,Oregon,179,2.771882623,70,4.461538462,4.39,7.714645975,36,5.736842105,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,19,2761,178,10,0,67,188,19,2828,4,4
https://www.sports-reference.com/cfb/players/sammie-coates-1.html,87,Pittsburgh Steelers,2015,Sammie Coates,WR,WR,Auburn,212,6.498880646,73,6.538461538,4.43,7.016294859,41,8.105263158,23,8.434782609,131,8.45745257,6.98,5.539823009,4.06,7.65625,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,1757,82,0,0,0,82,13,1757,3,0
https://www.sports-reference.com/cfb/players/sammie-stroughter-1.html,233,Tampa Bay Buccaneers,2009,Sammie Stroughter,WR,WR,Oregon State,189,3.901275963,69,3.769230769,4.45,6.667119302,30,2.894736842,13,4.52173913,110,2.864363142,7.03,5.14159292,4.28,5.59375,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,14,2653,164,11,0,64,175,14,2717,5,0
https://www.sports-reference.com/cfb/players/sammy-davis-1.html,30,Los Angeles Chargers,2003,Sammy Davis,CB,CB,Texas A&M,186,4.056603774,72,6,4.42,7.305926961,40,7.1875,19,7.12,131,7.677440895,7.01,4.614754098,NA,NA,0,0,0,0,0,34,11,0,112,0.0,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/sammy-morris-1.html,156,Buffalo Bills,2000,Sammy Morris,FB,RB,Texas Tech,221,5.221238938,72,6.4,4.65,5.268624183,37.5,7.171428571,23,6.400018,117,5.135135135,7.05,6.333061708,4.21,6.59223301,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,20,2,607,36,169,7,788,205,9,1395,2,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sammy-watkins-1.html,4,Buffalo Bills,2014,Sammy Watkins,WR,WR,Clemson,211,6.385941312,73,6.538461538,4.43,7.016294859,34,4.789473684,16,5.695652174,126,7.125764611,6.95,5.778761062,4.34,5.03125,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,27,3391,240,52,1,339,292,28,3730,3,0
https://www.sports-reference.com/cfb/players/samson-satele-1.html,60,Miami Dolphins,2007,Samson Satele,C,OL,Hawaii,300,4.64865347,75,3.7,5.24,5.666265395,33,7.810810811,25,5.500014063,101,5.50001125,7.47,7.614314115,4.29,8.874906242,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sanders-commings-1.html,134,Kansas City Chiefs,2013,Sanders Commings,CB,CB,Georgia,216,9.150943396,72,6,4.41,7.48553183,34.5,4.09375,NA,NA,117,3.612911655,7.1,3.950819672,4.3,4.175785387,39,0,0,0,0,51,8,0,56,6.0,0,1,4,115.0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/santana-moss-1.html,16,New York Jets,2001,Santana Moss,WR,WR,Miami,184,3.336579293,70,4.461538462,4.31,9.111348206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,2547,143,12,3,277,155,22,2824,4,5
https://www.sports-reference.com/cfb/players/santonio-beard-1.html,300,Not Drafted,2003,Santonio Beard,RB,RB,Alabama,222,5.300884956,72,6.4,4.62,5.614822413,31.5,4.085714286,NA,NA,119,5.621621622,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32,0,82,6,242,16,1444,248,16,1526,3,0,0,0,0,0,0,0,0,0,0,0,3
https://www.sports-reference.com/cfb/players/santonio-holmes-1.html,25,Pittsburgh Steelers,2006,Santonio Holmes,WR,WR,Ohio State,188,3.788336629,71,5.153846154,4.35,8.41299709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,2295,140,3,0,18,143,25,2313,3,5
https://www.sports-reference.com/cfb/players/saquan-hampton-1.html,177,New Orleans Saints,2019,Saquan Hampton,S,S,Rutgers,206,4.980776886,73,6,4.48,6.946428571,NA,NA,14,3.768026222,125,6.343766699,NA,NA,NA,NA,52,0,1,0,0,33,4,0,33,7.0,20,0,4,115.0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
https://www.sports-reference.com/cfb/players/saquon-barkley-1.html,2,New York Giants,2018,Saquon Barkley,RB,RB,Penn State,233,6.17699115,72,6.4,4.4,8.153609437,41,8.971428571,29,8.200024,NA,NA,NA,NA,4.24,6.330097087,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,38,8,1195,102,671,43,3843,773,51,5038,3,0,0,0,0,0,0,0,0,0,0,0,2
https://www.sports-reference.com/cfb/players/scooby-wright-1.html,250,Cleveland Browns,2016,Scooby Wright III,ILB,LB,Arizona,239,4.78000756,72,4,4.9,3.499097097,31,4.342857143,22,5.000014815,113,4.342857143,NA,NA,4.47,3.739130435,111,5,1,0,0,30,1,0,13,43.5,1,17,3,159.0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/scott-chandler-1.html,129,Los Angeles Chargers,2007,Scott Chandler,TE,TE,Iowa,270,8.105275623,79,9,4.78,4.875,30,3.432432432,16,3.864392306,111,4.25,7.26,5.809983619,4.32,6.357142857,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,1467,117,0,0,0,117,10,1467,3,0
https://www.sports-reference.com/cfb/players/scott-crichton-1.html,72,Minnesota Vikings,2014,Scott Crichton,DE,DL,Oregon State,273,3.647058824,75,5,4.84,7.023076923,31.5,5.604651163,24,3.918918919,108,4.807692308,7.19,8.02,4.29,7.437956204,65,10,2,0,0,25,0,0,0,51.0,9,23.5,3,100.0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-long-1.html,300,Not Drafted,2010,Scott Long,WR,WR,Louisville,216,6.950637982,74,7.230769231,4.46,6.492531523,41.5,8.342105263,20,7.260869565,123,6.326751836,6.45,9.761061947,4.09,7.375,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,1286,91,0,0,0,91,4,1286,3,0
https://www.sports-reference.com/cfb/players/scott-lutrus-1.html,300,Not Drafted,2011,Scott Lutrus,OLB,LB,Connecticut,241,5.14000828,74,6,4.68,6.249479094,38,7.942857143,NA,NA,121,6.4,6.89,8.093058734,4.09,7.456521739,135,0,0,0,0,44,6,2,55,26.0,2,5,4,206.0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/scott-mckillop-1.html,146,San Francisco 49ers,2009,Scott McKillop,ILB,LB,Pittsburgh,244,5.68000936,73,5,4.7,5.999444367,35.5,6.657142857,27,6.666687654,119,5.885714286,7,7.254004577,4.39,4.52173913,133,0,0,0,0,46,3,1,18,28.5,1,8,4,211.0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,208,Tampa Bay Buccaneers,2019,Scott Miller,WR,WR,Bowling Green,174,2.207185953,69,3.769230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,23,2867,215,6,0,38,2905,23,2905,4,1
https://www.sports-reference.com/cfb/players/scott-orndoff-1.html,300,Not Drafted,2017,Scott Orndoff,TE,TE,Pittsburgh,253,5.421060388,77,7,4.84,4.125,27,1.972972973,17,4.187319026,112,4.5,7.37,4.956461764,4.45,4.964285714,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,897,58,0,0,0,58,13,897,4,0
https://www.sports-reference.com/cfb/players/scott-quessenberry-1.html,155,Los Angeles Chargers,2018,Scott Quessenberry,C,OL,UCLA,310,5.45946355,76,4.6,5.09,6.916381146,33.5,8.054054054,25,5.500014063,111,7.750005625,7.5,7.451653714,4.69,5.874656221,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-rislov-1.html,300,Not Drafted,2004,Scott Rislov,QB,QB,San Jose State,224,5.500070314,73,4,4.95,4.474700465,30,5.135135135,NA,NA,119,7.46875,7.44,3.885029392,4.34,5.351648352,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,886,120.9,536,24,19,40,6267,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/scott-shanle-1.html,251,Los Angeles Rams,2003,Scott Shanle,OLB,LB,Nebraska,245,5.86000972,74,6,4.72,5.74940964,31,4.342857143,20,4.333345679,111,3.828571429,7.27,5.194508009,4.32,5.206521739,0,0,0,0,0,24,1,0,18,0.0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-solomon-1.html,211,Tennessee Titans,2012,Scott Solomon,DE,DL,Rice,262,2.919117647,75,5,4.88,6.746153846,35,7.069767442,34,6.351351351,124,7.576923077,7.17,8.11,4.25,7.700729927,77,4,0,0,0,47,0,0,0,43.5,5,24,4,130.0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-starks-1.html,87,Jacksonville Jaguars,2005,Scott Starks,CB,CB,Wisconsin,172,1.679245283,68,2,4.37,8.203951307,43,8.875,13,4.96,137,9.419381998,6.99,4.762295082,3.9,8.411577833,0,0,0,1,40,51,7,0,105,0.0,0,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-stephenson-1.html,300,Not Drafted,2007,Scott Stephenson,C,OL,Iowa State,297,4.405410446,75,3.7,5.2,5.999629595,29.5,6.108108108,21,4.375010547,99,5.050012375,7.62,6.801012109,4.57,6.774731228,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-tolzien-1.html,300,Not Drafted,2011,Scott Tolzien,QB,QB,Wisconsin,212,3.812543946,74,5,4.92,4.742053669,29.5,4.891891892,NA,NA,116,6.625,6.84,8.007481487,4.12,7.527472527,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,602,199.7,410,29,18,32,5271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.sports-reference.com/cfb/players/scott-ware-1.html,300,Not Drafted,2006,Scott Ware,S,S,USC,218,7.057703957,73,6,4.7,3.410714286,37,5.873675534,15,4.163458539,115,3.53125791,7.05,6.015267176,4.25,5.344292447,19,0,0,0,0,13,1,0,30,1.0,0,0,1,32.0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scott-young-1.html,300,Not Drafted,2005,Scott Young,OG,OL,BYU,312,5.621625566,76,4.6,5.08,6.999722196,35,8.783783784,43,10,115,8.650003375,7.46,7.668534249,4.37,8.274856238,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/scottie-montgomery-1.html,300,Not Drafted,2000,Scottie Montgomery,WR,WR,Duke,196,4.691851302,72,5.846153846,4.57,4.572065955,36,5.736842105,NA,NA,117,4.728726285,7.16,4.10619469,4.11,7.1875,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,13,2379,171,31,2,150,202,15,2529,4,1
https://www.sports-reference.com/cfb/players/sealver-siliga-1.html,300,Not Drafted,2011,Sealver Siliga,DT,DL,Utah,305,5.764705882,74,4,5.38,3.284615385,29,4.558139535,29,5.135135135,100,3.423076923,7.7,5.725,4.75,4.416058394,65,0,0,0,0,37,0,0,0,11.0,5,2.5,3,32.0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sports-reference.com/cfb/players/sean-berton-1.html,300,Not Drafted,2003,Sean Berton,TE,TE,North Carolina State,279,9.526330748,76,6,5.02,1.875,31,3.918918919,NA,NA,107,3.25,7.18,6.430726787,4.35,6.035714286,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,357,42,1,0,4,43,4,361,3,1
https://www.sports-reference.com/cfb/players/sean-brewer-1.html,66,Cincinnati Bengals,2001,Sean Brewer,TE,TE,San Jose State,255,5.736850416,76,6,4.73,5.5,36,6.351351351,14,3.218538864,117,5.75,7.37,4.956461764,4.18,7.857142857,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,580,56,0,0,0,56,5,580,3,0
https://www.sports-reference.com/cfb/players/sean-bunting-1.html,39,Tampa Bay Buccaneers,2019,Sean Bunting,CB,CB,Central Michigan,195,5.58490566,72,6,4.42,7.305926961,41.5,8.03125,14,5.32,126,6.225823309,NA,NA,NA,NA,32,4,1,0,0,35,9,0,35,3.5,15,0,4,72.0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
